temperature_k,pressure_kpa,smiles1,x_alpha_1,x_beta_1,smiles2,x_alpha_2,x_beta_2,doi,source_url,source_dataset,source_point,source_excel_row
309.05,101.3,CCCCC,0.9925,0.07099999999999995,Cn1ccnc1,0.007499999999999951,0.929,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[0, 1]","[10, 10]",5324
292.77,101.3,CCCCCC,0.9941,0.02880000000000005,Cn1ccnc1,0.005900000000000016,0.9712,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[2, 3]","[0, 0]",5325
293.88,101.3,CCCCCC,0.9939,0.02949999999999997,Cn1ccnc1,0.006099999999999994,0.9705,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[2, 3]","[1, 1]",5326
296.93,101.3,CCCCCC,0.9933,0.03139999999999998,Cn1ccnc1,0.006700000000000039,0.9686,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[2, 3]","[2, 2]",5327
305.46,101.3,CCCCCC,0.9912,0.03820000000000001,Cn1ccnc1,0.00880000000000003,0.9618,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[2, 3]","[3, 3]",5328
308.99,101.3,CCCCCC,0.9902,0.04100000000000004,Cn1ccnc1,0.009800000000000031,0.959,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[2, 3]","[4, 4]",5329
312.11,101.3,CCCCCC,0.9892,0.04369999999999996,Cn1ccnc1,0.010800000000000032,0.9563,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[2, 3]","[5, 5]",5330
313.84,101.3,CCCCCC,0.9886,0.04510000000000003,Cn1ccnc1,0.011399999999999966,0.9549,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[2, 3]","[6, 6]",5331
318.95,101.3,CCCCCC,0.9865,0.05030000000000001,Cn1ccnc1,0.013499999999999956,0.9497,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[2, 3]","[7, 7]",5332
323.69,101.3,CCCCCC,0.9842,0.05569999999999997,Cn1ccnc1,0.015800000000000036,0.9443,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[2, 3]","[8, 8]",5333
324.94,101.3,CCCCCC,0.9836,0.05730000000000002,Cn1ccnc1,0.01639999999999997,0.9427,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[2, 3]","[9, 9]",5334
328.25,101.3,CCCCCC,0.9817,0.06079999999999997,Cn1ccnc1,0.018299999999999983,0.9392,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[2, 3]","[10, 10]",5335
333.12,101.3,CCCCCC,0.9789,0.06710000000000005,Cn1ccnc1,0.021100000000000008,0.9329,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[2, 3]","[12, 12]",5336
336.35,101.3,CCCCCC,0.9765,0.07169999999999999,Cn1ccnc1,0.023499999999999965,0.9283,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[2, 3]","[13, 13]",5337
337.75,101.3,CCCCCC,0.9753000000000001,0.07350000000000001,Cn1ccnc1,0.024699999999999944,0.9265,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[2, 3]","[14, 14]",5338
339.91,101.3,CCCCCC,0.9736,0.07689999999999997,Cn1ccnc1,0.02639999999999998,0.9231,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[2, 3]","[15, 15]",5339
341.78,101.3,CCCCCC,0.9713,0.08050000000000002,Cn1ccnc1,0.028699999999999948,0.9195,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[2, 3]","[16, 16]",5340
342.05,101.3,CCCCCC,0.9707,0.08099999999999996,Cn1ccnc1,0.029299999999999993,0.919,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[2, 3]","[17, 17]",5341
290.97,101.3,C1CCCC1,0.9918,0.09309999999999996,Cn1ccnc1,0.008199999999999985,0.9069,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[4, 5]","[0, 0]",5342
293.55,101.3,C1CCCC1,0.9914,0.09760000000000002,Cn1ccnc1,0.008600000000000052,0.9024,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[4, 5]","[1, 1]",5343
294.62,101.3,C1CCCC1,0.9911,0.09930000000000005,Cn1ccnc1,0.008900000000000019,0.9007,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[4, 5]","[2, 2]",5344
299.14,101.3,C1CCCC1,0.9902,0.1083,Cn1ccnc1,0.009800000000000031,0.8917,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[4, 5]","[3, 3]",5345
300.08,101.3,C1CCCC1,0.99,0.11,Cn1ccnc1,0.010000000000000009,0.89,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[4, 5]","[4, 4]",5346
301.68,101.3,C1CCCC1,0.9897,0.1137,Cn1ccnc1,0.010299999999999976,0.8863,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[4, 5]","[5, 5]",5347
302.68,101.3,C1CCCC1,0.9894,0.1161,Cn1ccnc1,0.010600000000000054,0.8839,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[4, 5]","[6, 6]",5348
305.69,101.3,C1CCCC1,0.9886,0.1228,Cn1ccnc1,0.011399999999999966,0.8772,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[4, 5]","[7, 7]",5349
305.99,101.3,C1CCCC1,0.9885,0.1237,Cn1ccnc1,0.011499999999999955,0.8763,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[4, 5]","[8, 8]",5350
307.89,101.3,C1CCCC1,0.9879,0.1282,Cn1ccnc1,0.0121,0.8718,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[4, 5]","[9, 9]",5351
309.06,101.3,C1CCCC1,0.9876,0.131,Cn1ccnc1,0.012399999999999967,0.869,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[4, 5]","[10, 10]",5352
311.74,101.3,C1CCCC1,0.9868,0.138,Cn1ccnc1,0.01319999999999999,0.862,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[4, 5]","[11, 11]",5353
313.31,101.3,C1CCCC1,0.9863,0.1411,Cn1ccnc1,0.013700000000000045,0.8589,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[4, 5]","[12, 12]",5354
313.65,101.3,C1CCCC1,0.9861,0.1423,Cn1ccnc1,0.013900000000000023,0.8577,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[4, 5]","[13, 13]",5355
314.87,101.3,C1CCCC1,0.9857,0.1452,Cn1ccnc1,0.01429999999999998,0.8548,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[4, 5]","[14, 14]",5356
316.08,101.3,C1CCCC1,0.9853,0.1482,Cn1ccnc1,0.014700000000000046,0.8518,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[4, 5]","[15, 15]",5357
316.47,101.3,C1CCCC1,0.985,0.1494,Cn1ccnc1,0.015000000000000013,0.8506,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[4, 5]","[16, 16]",5358
317.98,101.3,C1CCCC1,0.9844,0.1528,Cn1ccnc1,0.015599999999999947,0.8472,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[4, 5]","[17, 17]",5359
319.81,101.3,C1CCCC1,0.9836,0.157,Cn1ccnc1,0.01639999999999997,0.843,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[4, 5]","[18, 18]",5360
321.33,101.3,C1CCCC1,0.983,0.1606,Cn1ccnc1,0.017000000000000015,0.8394,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[4, 5]","[19, 19]",5361
322.02,101.3,C1CCCC1,0.9827,0.1622,Cn1ccnc1,0.017299999999999982,0.8378,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[4, 5]","[20, 20]",5362
298.82,101.3,C1CCCCC1,0.9939,0.06830000000000003,Cn1ccnc1,0.006099999999999994,0.9317,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[6, 7]","[0, 0]",5363
303.68,101.3,C1CCCCC1,0.9915,0.07630000000000003,Cn1ccnc1,0.008499999999999952,0.9237,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[6, 7]","[1, 1]",5364
306.28,101.3,C1CCCCC1,0.9901,0.08179999999999998,Cn1ccnc1,0.00990000000000002,0.9182,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[6, 7]","[2, 2]",5365
310.62,101.3,C1CCCCC1,0.9878,0.09179999999999999,Cn1ccnc1,0.012199999999999989,0.9082,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[6, 7]","[3, 3]",5366
312.79,101.3,C1CCCCC1,0.9866,0.0968,Cn1ccnc1,0.013399999999999967,0.9032,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[6, 7]","[4, 4]",5367
314.87,101.3,C1CCCCC1,0.9851,0.1014,Cn1ccnc1,0.014900000000000024,0.8986,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[6, 7]","[5, 5]",5368
319.65,101.3,C1CCCCC1,0.9823,0.1145,Cn1ccnc1,0.01770000000000005,0.8855,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[6, 7]","[6, 6]",5369
324.06,101.3,C1CCCCC1,0.9785,0.1261,Cn1ccnc1,0.021499999999999964,0.8739,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[6, 7]","[7, 7]",5370
324.41,101.3,C1CCCCC1,0.9782,0.1286,Cn1ccnc1,0.02180000000000004,0.8714,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[6, 7]","[8, 8]",5371
328.05,101.3,C1CCCCC1,0.9756,0.1374,Cn1ccnc1,0.024399999999999977,0.8626,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[6, 7]","[9, 9]",5372
329.44,101.3,C1CCCCC1,0.9746,0.1409,Cn1ccnc1,0.025399999999999978,0.8591,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[6, 7]","[10, 10]",5373
333.81,101.3,C1CCCCC1,0.9701,0.1539,Cn1ccnc1,0.029900000000000038,0.8461,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[6, 7]","[11, 11]",5374
335.95,101.3,C1CCCCC1,0.9682,0.1605,Cn1ccnc1,0.03180000000000005,0.8395,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[6, 7]","[12, 12]",5375
336.72,101.3,C1CCCCC1,0.9672,0.1631,Cn1ccnc1,0.03280000000000005,0.8369,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[6, 7]","[13, 13]",5376
338.37,101.3,C1CCCCC1,0.9657,0.168,Cn1ccnc1,0.0343,0.832,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[6, 7]","[14, 14]",5377
342.45,101.3,C1CCCCC1,0.9591,0.1805,Cn1ccnc1,0.04090000000000005,0.8195,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[6, 7]","[16, 16]",5378
344.15,101.3,C1CCCCC1,0.9559,0.1863,Cn1ccnc1,0.04410000000000003,0.8137,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[6, 7]","[17, 17]",5379
348.26,101.3,C1CCCCC1,0.9476,0.2,Cn1ccnc1,0.0524,0.8,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[6, 7]","[18, 18]",5380
349.1,101.3,C1CCCCC1,0.9456,0.2032,Cn1ccnc1,0.054400000000000004,0.7968,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[6, 7]","[19, 19]",5381
349.47,101.3,C1CCCCC1,0.9452,0.2055,Cn1ccnc1,0.05479999999999996,0.7945,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[6, 7]","[20, 20]",5382
351.71,101.3,C1CCCCC1,0.9405,0.214,Cn1ccnc1,0.0595,0.786,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[6, 7]","[21, 21]",5383
298.75,101.3,Cn1ccnc1,0.1927,0.7638,CCCCCCc1ccccc1,0.8073,0.23619999999999997,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[8, 9]","[2, 2]",5384
299.42,101.3,Cn1ccnc1,0.1971,0.7504,CCCCCCc1ccccc1,0.8029,0.24960000000000004,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[8, 9]","[3, 3]",5385
300.05,101.3,Cn1ccnc1,0.2015,0.7359,CCCCCCc1ccccc1,0.7985,0.2641,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[8, 9]","[4, 4]",5386
300.55,101.3,Cn1ccnc1,0.2043,0.7183,CCCCCCc1ccccc1,0.7957,0.28169999999999995,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[8, 9]","[5, 5]",5387
301.75,101.3,Cn1ccnc1,0.2153,0.6796,CCCCCCc1ccccc1,0.7847,0.3204,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[8, 9]","[7, 7]",5388
303.06,101.3,Cn1ccnc1,0.2283,0.629,CCCCCCc1ccccc1,0.7717,0.371,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[8, 9]","[9, 9]",5389
303.82,101.3,Cn1ccnc1,0.2363,0.6009,CCCCCCc1ccccc1,0.7637,0.3991,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[8, 9]","[10, 10]",5390
305.27,101.3,Cn1ccnc1,0.2671,0.5398,CCCCCCc1ccccc1,0.7329,0.46020000000000005,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[8, 9]","[14, 14]",5391
305.51,101.3,Cn1ccnc1,0.2706,0.5306,CCCCCCc1ccccc1,0.7294,0.46940000000000004,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[8, 9]","[15, 15]",5392
306.25,101.3,Cn1ccnc1,0.2927,0.4984,CCCCCCc1ccccc1,0.7073,0.5016,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[8, 9]","[16, 16]",5393
306.3,101.3,Cn1ccnc1,0.2943,0.4959,CCCCCCc1ccccc1,0.7057,0.5041,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[8, 9]","[17, 17]",5394
306.75,101.3,Cn1ccnc1,0.3119,0.4591,CCCCCCc1ccccc1,0.6880999999999999,0.5408999999999999,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[8, 9]","[18, 18]",5395
307.22,101.3,Cn1ccnc1,0.3397,0.4096,CCCCCCc1ccccc1,0.6603,0.5904,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[8, 9]","[20, 20]",5396
307.27,101.3,Cn1ccnc1,0.3416,0.4054,CCCCCCc1ccccc1,0.6584,0.5946,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[8, 9]","[21, 21]",5397
307.33,101.3,Cn1ccnc1,0.3504,0.3996,CCCCCCc1ccccc1,0.6496,0.6004,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[8, 9]","[22, 22]",5398
307.35,101.3,Cn1ccnc1,0.3603,0.3928,CCCCCCc1ccccc1,0.6396999999999999,0.6072,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[8, 9]","[23, 23]",5399
280.0,101.3,CCCOCCC,0.7765,0.4173,Cn1ccnc1,0.22350000000000003,0.5827,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[10, 11]","[0, 0]",5400
280.65,101.3,CCCOCCC,0.7711,0.4278,Cn1ccnc1,0.2289,0.5722,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[10, 11]","[1, 1]",5401
281.95,101.3,CCCOCCC,0.7608,0.4538,Cn1ccnc1,0.23919999999999997,0.5462,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[10, 11]","[2, 2]",5402
282.05,101.3,CCCOCCC,0.7598,0.4545,Cn1ccnc1,0.24019999999999997,0.5455,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[10, 11]","[3, 3]",5403
283.25,101.3,CCCOCCC,0.75,0.4766,Cn1ccnc1,0.25,0.5234,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[10, 11]","[4, 4]",5404
283.55,101.3,CCCOCCC,0.7457,0.4836,Cn1ccnc1,0.25429999999999997,0.5164,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[10, 11]","[5, 5]",5405
284.35,101.3,CCCOCCC,0.7398,0.4976,Cn1ccnc1,0.2602,0.5024,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[10, 11]","[6, 6]",5406
285.35,101.3,CCCOCCC,0.731,0.5191,Cn1ccnc1,0.269,0.4809,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[10, 11]","[8, 8]",5407
286.15,101.3,CCCOCCC,0.7212000000000001,0.5363,Cn1ccnc1,0.27879999999999994,0.4637,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[10, 11]","[9, 9]",5408
286.75,101.3,CCCOCCC,0.7170000000000001,0.5468,Cn1ccnc1,0.2829999999999999,0.45320000000000005,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[10, 11]","[10, 10]",5409
287.05,101.3,CCCOCCC,0.7103999999999999,0.5529,Cn1ccnc1,0.2896000000000001,0.44710000000000005,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[10, 11]","[11, 11]",5410
287.55,101.3,CCCOCCC,0.7025,0.5624,Cn1ccnc1,0.2975,0.4376,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[10, 11]","[12, 12]",5411
287.95,101.3,CCCOCCC,0.6976,0.5678000000000001,Cn1ccnc1,0.3024,0.4321999999999999,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[10, 11]","[13, 13]",5412
288.45,101.3,CCCOCCC,0.6893,0.5816,Cn1ccnc1,0.3107,0.4184,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[10, 11]","[14, 14]",5413
288.55,101.3,CCCOCCC,0.6877,0.5842,Cn1ccnc1,0.3123,0.41579999999999995,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[10, 11]","[15, 15]",5414
288.75,101.3,CCCOCCC,0.6829000000000001,0.5892,Cn1ccnc1,0.31709999999999994,0.41080000000000005,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[10, 11]","[16, 16]",5415
289.05,101.3,CCCOCCC,0.6773,0.5987,Cn1ccnc1,0.3227,0.4013,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[10, 11]","[17, 17]",5416
289.15,101.3,CCCOCCC,0.6740999999999999,0.6003000000000001,Cn1ccnc1,0.3259000000000001,0.39969999999999994,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[10, 11]","[18, 18]",5417
289.55,101.3,CCCOCCC,0.665,0.6118,Cn1ccnc1,0.33499999999999996,0.3882,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[10, 11]","[19, 19]",5418
289.75,101.3,CCCOCCC,0.6561,0.6258,Cn1ccnc1,0.3439,0.3742,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[10, 11]","[20, 20]",5419
289.85,101.3,CCCOCCC,0.6529,0.64,Cn1ccnc1,0.34709999999999996,0.36,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[10, 11]","[21, 21]",5420
285.2,101.3,CCCCOCCCC,0.9363,0.04120000000000001,Cn1ccnc1,0.06369999999999998,0.9588,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[12, 13]","[0, 0]",5421
287.51,101.3,CCCCOCCCC,0.9335,0.04449999999999998,Cn1ccnc1,0.0665,0.9555,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[12, 13]","[1, 1]",5422
289.86,101.3,CCCCOCCCC,0.9306,0.04730000000000001,Cn1ccnc1,0.06940000000000002,0.9527,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[12, 13]","[2, 2]",5423
294.62,101.3,CCCCOCCCC,0.9238,0.05459999999999998,Cn1ccnc1,0.07620000000000005,0.9454,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[12, 13]","[3, 3]",5424
299.53,101.3,CCCCOCCCC,0.9174,0.06410000000000005,Cn1ccnc1,0.0826,0.9359,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[12, 13]","[4, 4]",5425
299.87,101.3,CCCCOCCCC,0.9167,0.06459999999999999,Cn1ccnc1,0.08330000000000004,0.9354,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[12, 13]","[5, 5]",5426
304.94,101.3,CCCCOCCCC,0.9088,0.07999999999999996,Cn1ccnc1,0.09119999999999995,0.92,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[12, 13]","[6, 6]",5427
307.6,101.3,CCCCOCCCC,0.903,0.09030000000000005,Cn1ccnc1,0.09699999999999998,0.9097,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[12, 13]","[7, 7]",5428
308.92,101.3,CCCCOCCCC,0.9002,0.09640000000000004,Cn1ccnc1,0.0998,0.9036,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[12, 13]","[8, 8]",5429
313.83,101.3,CCCCOCCCC,0.8891,0.1202,Cn1ccnc1,0.1109,0.8798,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[12, 13]","[9, 9]",5430
314.1,101.3,CCCCOCCCC,0.8885,0.1228,Cn1ccnc1,0.11150000000000004,0.8772,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[12, 13]","[10, 10]",5431
314.79,101.3,CCCCOCCCC,0.8869,0.1266,Cn1ccnc1,0.11309999999999998,0.8734,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[12, 13]","[11, 11]",5432
315.69,101.3,CCCCOCCCC,0.884,0.1329,Cn1ccnc1,0.11599999999999999,0.8671,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[12, 13]","[12, 12]",5433
317.79,101.3,CCCCOCCCC,0.8776,0.1466,Cn1ccnc1,0.12239999999999995,0.8533999999999999,10.1016/j.fluid.2005.09.021,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2005.09.021.json,"[12, 13]","[13, 13]",5434
